"course_name","lesson_name","question_number","correct","attempt","skipped","datetime","hash"
"R Programming","Dates and Times",18,"TRUE",1,FALSE,1505668096.56932,30802
"R Programming","Functions",11,"TRUE",1,FALSE,1505668820.10076,30802
"R Programming","Basic Building Blocks",14,"TRUE",1,FALSE,1505150483.40016,30802
"R Programming","Dates and Times",17,"TRUE",1,FALSE,1505668086.89483,30802
"R Programming","Dates and Times",22,"TRUE",1,FALSE,1505668145.40125,30802
"R Programming","Workspace and Files",5,"TRUE",1,FALSE,1505177315.9102,30802
"R Programming","Functions",9,"TRUE",1,FALSE,1505668783.72699,30802
"R Programming","Dates and Times",15,"TRUE",1,FALSE,1505668079.89535,30802
"R Programming","Dates and Times",14,"TRUE",1,FALSE,1505668038.84805,30802
"R Programming","Dates and Times",16,"TRUE",1,FALSE,1505668084.50292,30802
"R Programming","Basic Building Blocks",15,"TRUE",1,FALSE,1505150496.21612,30802
"R Programming","Vectors",22,"TRUE",1,FALSE,1505180407.64994,30802
"R Programming","Basic Building Blocks",12,"TRUE",1,FALSE,1505150412.12199,30802
"R Programming","Vectors",19,"TRUE",2,FALSE,1505180081.41753,30802
"R Programming","Workspace and Files",6,"TRUE",1,FALSE,1505177807.47017,30802
"R Programming","Subsetting Vectors",31,"TRUE",1,FALSE,1505505497.66443,30802
"R Programming","Dates and Times",20,"TRUE",1,FALSE,1505668127.9435,30802
"R Programming","Subsetting Vectors",23,"TRUE",1,FALSE,1505505367.71846,30802
"R Programming","Vectors",19,"FALSE",1,FALSE,1505180066.19321,30802
"R Programming","Dates and Times",24,"TRUE",1,FALSE,1505668172.17721,30802
"R Programming","Subsetting Vectors",27,"TRUE",1,FALSE,1505505439.02967,30802
"R Programming","Dates and Times",23,"TRUE",1,FALSE,1505668154.23643,30802
"R Programming","Dates and Times",19,"TRUE",1,FALSE,1505668109.32478,30802
"R Programming","Subsetting Vectors",22,"TRUE",1,FALSE,1505505353.49589,30802
"R Programming","Functions",5,"TRUE",1,FALSE,1505668637.37404,30802
"R Programming","Subsetting Vectors",26,"TRUE",1,FALSE,1505505409.78315,30802
"R Programming","Basic Building Blocks",11,"TRUE",1,FALSE,1505150407.38933,30802
"R Programming","Vectors",23,"TRUE",1,FALSE,1505180419.56276,30802
"R Programming","Logic",39,"TRUE",1,FALSE,1505508768.57488,30802
"R Programming","Basic Building Blocks",16,"TRUE",1,FALSE,1505150503.02936,30802
"R Programming","Workspace and Files",8,"TRUE",1,FALSE,1505177825.92553,30802
"R Programming","Workspace and Files",9,"TRUE",1,FALSE,1505177833.10117,30802
"R Programming","Subsetting Vectors",33,"TRUE",1,FALSE,1505505552.02387,30802
"R Programming","Dates and Times",27,"TRUE",1,FALSE,1505668234.15204,30802
"R Programming","Workspace and Files",11,"TRUE",1,FALSE,1505177896.58563,30802
"R Programming","Dates and Times",28,"TRUE",1,FALSE,1505668328.69697,30802
"R Programming","Dates and Times",29,"TRUE",1,FALSE,1505668332.10956,30802
"R Programming","Vectors",18,"TRUE",1,FALSE,1505180007.52502,30802
"R Programming","Subsetting Vectors",29,"TRUE",1,FALSE,1505505481.00353,30802
"R Programming","Subsetting Vectors",30,"TRUE",1,FALSE,1505505487.96384,30802
"R Programming","Basic Building Blocks",10,"TRUE",1,FALSE,1505150390.86866,30802
"R Programming","Dates and Times",38,"TRUE",1,FALSE,1505668505.55018,30802
"R Programming","Dates and Times",39,NA,1,NA,1505668507.82186,30802
"R Programming","Basic Building Blocks",17,"TRUE",1,FALSE,1505150536.10957,30802
"R Programming","Subsetting Vectors",32,"TRUE",1,FALSE,1505505524.07384,30802
"R Programming","Logic",43,"TRUE",1,FALSE,1505508836.30084,30802
"R Programming","Workspace and Files",10,"TRUE",1,FALSE,1505177848.09431,30802
"R Programming","Subsetting Vectors",34,"TRUE",1,FALSE,1505505585.01598,30802
"R Programming","Logic",36,"FALSE",1,FALSE,1505508657.39973,30802
"R Programming","Logic",36,"TRUE",2,FALSE,1505508686.90974,30802
"R Programming","Subsetting Vectors",21,"TRUE",1,FALSE,1505505334.92411,30802
"R Programming","Functions",8,"TRUE",1,FALSE,1505668763.71768,30802
"R Programming","Logic",38,"TRUE",1,FALSE,1505508738.34623,30802
"R Programming","Dates and Times",37,"TRUE",1,FALSE,1505668502.65175,30802
"R Programming","Vectors",17,"TRUE",1,FALSE,1505179996.18278,30802
"R Programming","Basic Building Blocks",3,"TRUE",1,FALSE,1505150314.58664,30802
"R Programming","Logic",41,"TRUE",1,FALSE,1505508817.76775,30802
"R Programming","Logic",42,"TRUE",1,FALSE,1505508832.62941,30802
"R Programming","Missing Values",8,"TRUE",1,FALSE,1505504576.84824,30802
"R Programming","Logic",33,"TRUE",2,FALSE,1505508596.87569,30802
"R Programming","Workspace and Files",31,"TRUE",1,FALSE,1505178719.23366,30802
"R Programming","Subsetting Vectors",36,"TRUE",1,FALSE,1505505616.14454,30802
"R Programming","Workspace and Files",14,"TRUE",1,FALSE,1505178060.04253,30802
"R Programming","Workspace and Files",15,"FALSE",1,FALSE,1505178237.15858,30802
"R Programming","Dates and Times",13,"TRUE",1,FALSE,1505667995.68217,30802
"R Programming","Logic",37,"TRUE",1,FALSE,1505508710.41457,30802
"R Programming","Basic Building Blocks",8,"TRUE",1,FALSE,1505150376.84384,30802
"R Programming","Dates and Times",35,"TRUE",1,FALSE,1505668479.47597,30802
"R Programming","Missing Values",4,"TRUE",1,FALSE,1505504071.55461,30802
"R Programming","Missing Values",6,"TRUE",1,FALSE,1505504511.67086,30802
"R Programming","Missing Values",7,"TRUE",1,FALSE,1505504524.47166,30802
"R Programming","Subsetting Vectors",9,"TRUE",1,FALSE,1505505017.5363,30802
"R Programming","Logic",46,"TRUE",1,FALSE,1505508887.48941,30802
"R Programming","Logic",33,"FALSE",1,FALSE,1505508560.93755,30802
"R Programming","Logic",35,"TRUE",1,FALSE,1505508619.15056,30802
"R Programming","Dates and Times",8,"TRUE",1,FALSE,1505667945.8414,30802
"R Programming","Dates and Times",9,"TRUE",1,FALSE,1505667952.32794,30802
"R Programming","Dates and Times",12,"TRUE",1,FALSE,1505667991.52269,30802
"R Programming","Functions",3,"TRUE",1,FALSE,1505668595.93862,30802
"R Programming","Dates and Times",33,"TRUE",1,FALSE,1505668386.58548,30802
"R Programming","Logic",27,"TRUE",1,FALSE,1505508314.41744,30802
"R Programming","Dates and Times",32,"TRUE",1,FALSE,1505668370.16849,30802
"R Programming","Missing Values",3,"TRUE",1,FALSE,1505504062.71378,30802
"R Programming","Workspace and Files",22,"TRUE",1,FALSE,1505178496.66732,30802
"R Programming","Workspace and Files",23,"TRUE",1,FALSE,1505178513.83353,30802
"R Programming","Functions",13,"TRUE",1,FALSE,1505668949.81895,30802
"R Programming","Basic Building Blocks",18,"TRUE",1,FALSE,1505150553.08629,30802
"R Programming","Basic Building Blocks",21,"TRUE",1,FALSE,1505150627.08881,30802
"R Programming","Basic Building Blocks",22,"TRUE",1,FALSE,1505150759.95311,30802
"R Programming","Subsetting Vectors",37,"TRUE",1,FALSE,1505505622.56124,30802
"R Programming","Dates and Times",11,"TRUE",1,FALSE,1505667988.3312,30802
"R Programming","Subsetting Vectors",17,"TRUE",1,FALSE,1505505243.75131,30802
"R Programming","Vectors",8,"TRUE",1,FALSE,1505179715.0274,30802
"R Programming","Vectors",11,"TRUE",1,FALSE,1505179880.04337,30802
"R Programming","Workspace and Files",41,"TRUE",1,FALSE,1505179387.72509,30802
"R Programming","Workspace and Files",42,NA,1,NA,1505179390.31838,30802
"R Programming","Functions",52,NA,1,FALSE,1505672301.10702,30802
"R Programming","Logic",28,"TRUE",1,FALSE,1505508323.91941,30802
"R Programming","Workspace and Files",25,"TRUE",1,FALSE,1505178537.24261,30802
"R Programming","Workspace and Files",33,"TRUE",1,FALSE,1505178902.00595,30802
"R Programming","Missing Values",9,"TRUE",1,FALSE,1505504608.04141,30802
"R Programming","Workspace and Files",34,"TRUE",1,FALSE,1505179229.13154,30802
"R Programming","Workspace and Files",35,"TRUE",1,FALSE,1505179345.79262,30802
"R Programming","Subsetting Vectors",38,"TRUE",1,FALSE,1505505638.7233,30802
"R Programming","Workspace and Files",15,"TRUE",2,FALSE,1505178264.33578,30802
"R Programming","Workspace and Files",17,"TRUE",1,FALSE,1505178420.30056,30802
"R Programming","Dates and Times",30,"TRUE",1,FALSE,1505668341.87845,30802
"R Programming","Subsetting Vectors",42,NA,1,FALSE,1505505660.67109,30802
"R Programming","Workspace and Files",19,"TRUE",1,FALSE,1505178443.49564,30802
"R Programming","Workspace and Files",21,"TRUE",1,FALSE,1505178476.12196,30802
"R Programming","Logic",6,"TRUE",1,FALSE,1505507898.45444,30802
"R Programming","Logic",30,"TRUE",1,FALSE,1505508376.14577,30802
"R Programming","Logic",32,"TRUE",1,FALSE,1505508519.21837,30802
"R Programming","Dates and Times",7,"TRUE",1,FALSE,1505667901.98679,30802
"R Programming","Subsetting Vectors",11,"TRUE",1,FALSE,1505505062.42761,30802
"R Programming","Subsetting Vectors",13,"TRUE",1,FALSE,1505505168.6777,30802
"R Programming","Subsetting Vectors",14,"TRUE",1,FALSE,1505505178.01593,30802
"R Programming","Subsetting Vectors",15,"TRUE",1,FALSE,1505505198.84264,30802
"R Programming","Vectors",7,"TRUE",1,FALSE,1505179704.88788,30802
"R Programming","Subsetting Vectors",41,"TRUE",1,FALSE,1505505659.29382,30802
"R Programming","Workspace and Files",40,"TRUE",1,FALSE,1505179384.6216,30802
"R Programming","Missing Values",19,"TRUE",1,FALSE,1505504738.09672,30802
"R Programming","Missing Values",20,"TRUE",1,FALSE,1505504750.80491,30802
"R Programming","Missing Values",21,"TRUE",1,FALSE,1505504765.32366,30802
"R Programming","Logic",7,"TRUE",1,FALSE,1505507906.89417,30802
"R Programming","Logic",9,"TRUE",1,FALSE,1505507930.55761,30802
"R Programming","Vectors",25,"TRUE",1,FALSE,1505180456.95735,30802
"R Programming","Logic",44,"TRUE",1,FALSE,1505508850.27616,30802
"R Programming","Logic",47,"TRUE",1,FALSE,1505508901.41382,30802
"R Programming","Basic Building Blocks",23,"TRUE",1,FALSE,1505150771.37869,30802
"R Programming","Basic Building Blocks",25,"TRUE",1,FALSE,1505150855.85964,30802
"R Programming","Subsetting Vectors",40,"TRUE",1,FALSE,1505505656.0945,30802
"R Programming","Logic",18,"TRUE",1,FALSE,1505508174.35498,30802
"R Programming","Basic Building Blocks",26,"TRUE",2,FALSE,1505151065.3017,30802
"R Programming","Basic Building Blocks",27,"TRUE",1,FALSE,1505151073.06505,30802
"R Programming","Basic Building Blocks",31,"TRUE",1,FALSE,1505151208.56731,30802
"R Programming","Logic",4,"TRUE",1,FALSE,1505507869.74512,30802
"R Programming","Missing Values",22,"TRUE",1,FALSE,1505504770.05899,30802
"R Programming","Missing Values",23,NA,1,NA,1505504773.17895,30802
"R Programming","Workspace and Files",27,"TRUE",1,FALSE,1505178617.73311,30802
"R Programming","Workspace and Files",29,"TRUE",1,FALSE,1505178691.00309,30802
"R Programming","Logic",14,"TRUE",1,FALSE,1505507989.90507,30802
"R Programming","Workspace and Files",32,"TRUE",1,FALSE,1505178893.25826,30802
"R Programming","Logic",15,"TRUE",2,FALSE,1505508127.36477,30802
"R Programming","Logic",17,"TRUE",1,FALSE,1505508146.24848,30802
"R Programming","Basic Building Blocks",26,"FALSE",1,FALSE,1505151035.67376,30802
"R Programming","Missing Values",17,"TRUE",1,FALSE,1505504714.87513,30802
"R Programming","Missing Values",18,"TRUE",1,FALSE,1505504725.80129,30802
"R Programming","Logic",20,"TRUE",1,FALSE,1505508207.8548,30802
"R Programming","Logic",21,"TRUE",1,FALSE,1505508246.25046,30802
"R Programming","Functions",32,"TRUE",1,FALSE,1505669957.34927,30802
"R Programming","Functions",34,"FALSE",1,FALSE,1505670161.25853,30802
"R Programming","Subsetting Vectors",5,"TRUE",1,FALSE,1505504860.33381,30802
"R Programming","Subsetting Vectors",10,"TRUE",1,FALSE,1505505059.95511,30802
"R Programming","Dates and Times",5,"TRUE",1,FALSE,1505667882.02432,30802
"R Programming","Functions",16,"TRUE",1,FALSE,1505669377.21484,30802
"R Programming","Vectors",5,"TRUE",1,FALSE,1505179608.16782,30802
"R Programming","Vectors",6,"TRUE",1,FALSE,1505179665.31506,30802
"R Programming","Missing Values",12,"TRUE",1,FALSE,1505504651.7793,30802
"R Programming","Functions",21,"TRUE",1,FALSE,1505669440.26538,30802
"R Programming","Functions",23,"TRUE",1,FALSE,1505669470.00505,30802
"R Programming","Functions",25,"TRUE",1,FALSE,1505669494.07811,30802
"R Programming","Functions",27,"TRUE",1,FALSE,1505669841.03998,30802
"R Programming","Logic",23,"TRUE",1,FALSE,1505508276.75388,30802
"R Programming","Functions",50,"TRUE",1,FALSE,1505672296.05086,30802
"R Programming","Functions",34,"TRUE",2,TRUE,1505670450.25782,30802
"R Programming","Logic",10,"TRUE",1,FALSE,1505507943.3028,30802
"R Programming","Functions",14,"TRUE",1,FALSE,1505668971.10367,30802
"R Programming","Logic",13,"TRUE",1,FALSE,1505507972.13102,30802
"R Programming","Functions",17,"TRUE",1,FALSE,1505669386.02546,30802
"R Programming","Functions",19,"TRUE",1,FALSE,1505669411.67602,30802
"R Programming","Logic",49,"TRUE",1,FALSE,1505508929.45857,30802
"R Programming","Functions",40,"TRUE",1,FALSE,1505671468.27499,30802
"R Programming","Functions",41,"TRUE",1,FALSE,1505671634.16415,30802
"R Programming","Functions",42,"TRUE",1,FALSE,1505671852.49241,30802
"R Programming","Logic",53,"TRUE",1,FALSE,1505508984.61853,30802
"R Programming","Functions",28,"TRUE",1,FALSE,1505669918.99017,30802
"R Programming","Vectors",40,"TRUE",1,FALSE,1505180834.50973,30802
"R Programming","Functions",51,"TRUE",1,FALSE,1505672298.7477,30802
"R Programming","Dates and Times",3,"TRUE",1,FALSE,1505667847.40662,30802
"R Programming","Logic",12,"TRUE",1,FALSE,1505507959.10259,30802
"R Programming","Subsetting Vectors",8,"TRUE",1,FALSE,1505505005.34143,30802
"R Programming","Functions",36,"TRUE",1,FALSE,1505670812.60414,30802
"R Programming","Missing Values",10,"TRUE",1,FALSE,1505504615.30276,30802
"R Programming","Logic",15,"FALSE",1,FALSE,1505508086.01084,30802
"R Programming","Vectors",30,"TRUE",1,FALSE,1505180584.82298,30802
"R Programming","Vectors",32,"TRUE",1,FALSE,1505180623.86427,30802
"R Programming","Vectors",33,"FALSE",1,FALSE,1505180765.00624,30802
"R Programming","Basic Building Blocks",33,"TRUE",1,FALSE,1505151244.14871,30802
"R Programming","Functions",43,"TRUE",1,FALSE,1505672033.93949,30802
"R Programming","Functions",47,"TRUE",1,FALSE,1505672247.20343,30802
"R Programming","Vectors",41,NA,1,FALSE,1505180837.67743,30802
"R Programming","Vectors",29,"TRUE",1,FALSE,1505180521.75877,30802
"R Programming","Dates and Times",4,"TRUE",1,FALSE,1505667873.37681,30802
"R Programming","Functions",35,"FALSE",2,FALSE,1505670677.11999,30802
"R Programming","Vectors",28,"TRUE",1,FALSE,1505180515.3046,30802
"R Programming","Functions",48,"TRUE",1,FALSE,1505672288.47788,30802
"R Programming","Basic Building Blocks",40,"TRUE",1,FALSE,1505151347.09699,30802
"R Programming","Basic Building Blocks",41,NA,1,NA,1505151353.83513,30802
"R Programming","Functions",38,"TRUE",1,FALSE,1505670846.9158,30802
"R Programming","Functions",35,"FALSE",3,FALSE,1505670720.8488,30802
"R Programming","Functions",35,"TRUE",4,FALSE,1505670799.53969,30802
"R Programming","Logic",54,"TRUE",1,FALSE,1505508987.22694,30802
"R Programming","Logic",55,NA,1,FALSE,1505508989.62721,30802
"R Programming","Vectors",35,"TRUE",1,FALSE,1505180806.79681,30802
"R Programming","Vectors",39,"TRUE",1,FALSE,1505180830.68521,30802
"R Programming","Functions",35,"FALSE",1,FALSE,1505670631.66542,30802
"R Programming","Subsetting Vectors",3,"TRUE",1,FALSE,1505504832.37033,30802
"R Programming","Basic Building Blocks",36,"TRUE",1,FALSE,1505151280.67964,30802
"R Programming","Basic Building Blocks",38,"TRUE",1,FALSE,1505151324.2431,30802
"R Programming","Basic Building Blocks",39,"TRUE",1,FALSE,1505151342.16295,30802
"R Programming","Vectors",33,"TRUE",2,FALSE,1505180781.56052,30802
"R Programming","Logic",50,"TRUE",1,FALSE,1505508934.00897,30802
"R Programming","Logic",51,"TRUE",1,FALSE,1505508974.57421,30802
"R Programming","Basic Building Blocks",21,"TRUE",1,FALSE,1505149530.85516,78719
"R Programming","Missing Values",10,"FALSE",1,FALSE,1505221741.47977,78719
"R Programming","Missing Values",17,"TRUE",1,FALSE,1505221985.13345,78719
"R Programming","Missing Values",9,"FALSE",1,FALSE,1505221691.93552,78719
"R Programming","Missing Values",9,"TRUE",2,FALSE,1505221720.10448,78719
"R Programming","Basic Building Blocks",18,"TRUE",1,FALSE,1505149462.0807,78719
"Getting and Cleaning Data","Tidying Data with tidyr",6,"TRUE",1,FALSE,1505846960.73722,78719
"Getting and Cleaning Data","Tidying Data with tidyr",8,"TRUE",1,FALSE,1505846986.67496,78719
"R Programming","Missing Values",10,"TRUE",2,FALSE,1505221768.91617,78719
"R Programming","Missing Values",8,"TRUE",1,FALSE,1505221667.07179,78719
"Getting and Cleaning Data","Tidying Data with tidyr",53,"TRUE",2,FALSE,1505854533.20475,78719
"Getting and Cleaning Data","Tidying Data with tidyr",54,"FALSE",1,FALSE,1505854880.78306,78719
"R Programming","Subsetting Vectors",40,"TRUE",1,FALSE,1505223713.83319,78719
"R Programming","Subsetting Vectors",41,"TRUE",1,FALSE,1505223720.64025,78719
"R Programming","Missing Values",12,"TRUE",1,FALSE,1505221838.7302,78719
"Getting and Cleaning Data","Tidying Data with tidyr",15,"TRUE",1,FALSE,1505847753.76579,78719
"Getting and Cleaning Data","Tidying Data with tidyr",11,"TRUE",1,FALSE,1505847160.45806,78719
"Getting and Cleaning Data","Tidying Data with tidyr",54,"TRUE",3,FALSE,1505854924.82674,78719
"R Programming","Missing Values",7,"TRUE",1,FALSE,1505221629.82989,78719
"Getting and Cleaning Data","Tidying Data with tidyr",3,"TRUE",1,FALSE,1505846768.21928,78719
"R Programming","Subsetting Vectors",38,"TRUE",1,FALSE,1505223700.10786,78719
"R Programming","Missing Values",4,"TRUE",1,FALSE,1505221564.13234,78719
"R Programming","Dates and Times",7,"TRUE",1,FALSE,1505330478.6178,78719
"R Programming","Missing Values",23,NA,1,NA,1505222149.54417,78719
"R Programming","Subsetting Vectors",3,"TRUE",1,FALSE,1505222722.69588,78719
"Getting and Cleaning Data","Tidying Data with tidyr",54,"FALSE",2,FALSE,1505854905.40111,78719
"R Programming","Dates and Times",8,"TRUE",1,FALSE,1505330517.62171,78719
"Getting and Cleaning Data","Tidying Data with tidyr",12,"TRUE",1,FALSE,1505847281.16596,78719
"R Programming","Dates and Times",9,"TRUE",2,FALSE,1505330532.86369,78719
"R Programming","Missing Values",18,"TRUE",1,FALSE,1505222012.71732,78719
"R Programming","Missing Values",6,"TRUE",1,FALSE,1505221608.69572,78719
"R Programming","Basic Building Blocks",17,"TRUE",3,FALSE,1505149441.38073,78719
"R Programming","Functions",40,"TRUE",1,FALSE,1505348998.93832,78719
"R Programming","Subsetting Vectors",37,"TRUE",1,FALSE,1505223682.66897,78719
"R Programming","Missing Values",3,"TRUE",1,FALSE,1505221554.30846,78719
"R Programming","Looking at Data",17,"TRUE",1,FALSE,1505958769.32668,78719
"Getting and Cleaning Data","Grouping and Chaining with dplyr",54,"TRUE",1,FALSE,1505957494.50639,78719
"Getting and Cleaning Data","Grouping and Chaining with dplyr",55,NA,1,FALSE,1505957497.19735,78719
"Getting and Cleaning Data","Manipulating Data with dplyr",48,"FALSE",1,FALSE,1505501263.49434,78719
"R Programming","Subsetting Vectors",5,"TRUE",1,FALSE,1505222794.54847,78719
"R Programming","Logic",49,"TRUE",1,FALSE,1505330220.10823,78719
"R Programming","Basic Building Blocks",3,"TRUE",1,FALSE,1505149005.01366,78719
"Getting and Cleaning Data","Tidying Data with tidyr",18,"TRUE",1,FALSE,1505848765.24151,78719
"Getting and Cleaning Data","Tidying Data with tidyr",19,"TRUE",1,FALSE,1505848768.72397,78719
"Getting and Cleaning Data","Tidying Data with tidyr",53,"FALSE",1,FALSE,1505854505.50417,78719
"Getting and Cleaning Data","Tidying Data with tidyr",52,"TRUE",1,FALSE,1505854229.11654,78719
"R Programming","Basic Building Blocks",17,"FALSE",2,FALSE,1505149429.1932,78719
"R Programming","Looking at Data",15,"TRUE",1,FALSE,1505958715.47614,78719
"R Programming","Looking at Data",16,"TRUE",1,FALSE,1505958739.52418,78719
"R Programming","Missing Values",21,"TRUE",1,FALSE,1505222143.49222,78719
"R Programming","Missing Values",22,"TRUE",1,FALSE,1505222145.31899,78719
"Getting and Cleaning Data","Tidying Data with tidyr",30,"FALSE",1,FALSE,1505851199.4282,78719
"R Programming","Logic",7,"TRUE",1,FALSE,1505227575.35953,78719
"R Programming","Dates and Times",9,"FALSE",1,FALSE,1505330524.69444,78719
"R Programming","Functions",42,"FALSE",1,FALSE,1505350440.97549,78719
"R Programming","Dates and Times",11,"FALSE",1,FALSE,1505330562.06435,78719
"R Programming","Dates and Times",11,"TRUE",2,FALSE,1505330581.93664,78719
"R Programming","Subsetting Vectors",36,"TRUE",1,FALSE,1505223667.74029,78719
"R Programming","Subsetting Vectors",34,"TRUE",1,FALSE,1505223641.72212,78719
"Getting and Cleaning Data","Tidying Data with tidyr",48,"TRUE",1,FALSE,1505854040.46556,78719
"R Programming","Missing Values",20,"FALSE",1,FALSE,1505222117.67627,78719
"R Programming","Missing Values",20,"TRUE",2,FALSE,1505222131.56926,78719
"R Programming","Basic Building Blocks",17,"FALSE",1,FALSE,1505149374.7399,78719
"R Programming","Functions",38,"TRUE",1,FALSE,1505348577.00865,78719
"R Programming","Logic",6,"TRUE",1,FALSE,1505227562.64309,78719
"Getting and Cleaning Data","Tidying Data with tidyr",28,"TRUE",1,FALSE,1505849721.21388,78719
"R Programming","Functions",41,"TRUE",1,FALSE,1505349049.95232,78719
"Getting and Cleaning Data","Grouping and Chaining with dplyr",35,"TRUE",1,FALSE,1505956456.12447,78719
"R Programming","Functions",42,"FALSE",2,FALSE,1505350633.17212,78719
"Getting and Cleaning Data","Tidying Data with tidyr",56,"TRUE",1,FALSE,1505854932.10832,78719
"R Programming","Dates and Times",12,"TRUE",1,FALSE,1505330588.05729,78719
"R Programming","Missing Values",19,"TRUE",1,FALSE,1505222093.72693,78719
"R Programming","Subsetting Vectors",33,"TRUE",1,FALSE,1505223610.02377,78719
"R Programming","Basic Building Blocks",15,"TRUE",1,FALSE,1505149229.59429,78719
"R Programming","Basic Building Blocks",16,"TRUE",1,FALSE,1505149334.43745,78719
"Getting and Cleaning Data","Tidying Data with tidyr",21,"TRUE",1,FALSE,1505848948.78079,78719
"Getting and Cleaning Data","Tidying Data with tidyr",24,"TRUE",1,FALSE,1505849293.24169,78719
"Getting and Cleaning Data","Tidying Data with tidyr",25,"TRUE",1,FALSE,1505849349.95495,78719
"R Programming","Dates and Times",4,"TRUE",1,FALSE,1505330435.72503,78719
"Getting and Cleaning Data","Tidying Data with tidyr",30,"FALSE",2,FALSE,1505851247.53296,78719
"R Programming","Logic",9,"TRUE",1,FALSE,1505227625.01298,78719
"R Programming","Subsetting Vectors",26,"TRUE",1,FALSE,1505223420.62104,78719
"R Programming","Logic",12,"TRUE",1,FALSE,1505227669.97755,78719
"Getting and Cleaning Data","Tidying Data with tidyr",57,"TRUE",1,FALSE,1505854933.9625,78719
"Getting and Cleaning Data","Tidying Data with tidyr",58,NA,1,NA,1505854938.8044,78719
"Getting and Cleaning Data","Tidying Data with tidyr",20,"FALSE",1,FALSE,1505848835.43956,78719
"Getting and Cleaning Data","Tidying Data with tidyr",20,"TRUE",2,FALSE,1505848850.16868,78719
"R Programming","Dates and Times",15,"TRUE",1,FALSE,1505330714.15569,78719
"Getting and Cleaning Data","Tidying Data with tidyr",47,"TRUE",1,FALSE,1505853977.26542,78719
"R Programming","Functions",36,"TRUE",1,FALSE,1505348530.69342,78719
"R Programming","Logic",4,"TRUE",1,FALSE,1505227517.95433,78719
"R Programming","Workspace and Files",34,"TRUE",1,FALSE,1505211690.00948,78719
"R Programming","Dates and Times",5,"TRUE",1,FALSE,1505330453.71683,78719
"Getting and Cleaning Data","Tidying Data with tidyr",29,"TRUE",1,FALSE,1505850937.94366,78719
"R Programming","Logic",10,"TRUE",1,FALSE,1505227649.15389,78719
"R Programming","Subsetting Vectors",8,"TRUE",1,FALSE,1505222896.82997,78719
"R Programming","Workspace and Files",22,"TRUE",1,FALSE,1505211375.46471,78719
"R Programming","Workspace and Files",23,"TRUE",1,FALSE,1505211408.85015,78719
"R Programming","Workspace and Files",25,"TRUE",1,FALSE,1505211429.16181,78719
"R Programming","Basic Building Blocks",14,"TRUE",1,FALSE,1505149194.08491,78719
"R Programming","Subsetting Vectors",32,"TRUE",2,FALSE,1505223574.10332,78719
"R Programming","Workspace and Files",31,"TRUE",1,FALSE,1505211562.22667,78719
"R Programming","Workspace and Files",32,"TRUE",1,FALSE,1505211601.42798,78719
"R Programming","Workspace and Files",33,"TRUE",1,FALSE,1505211625.8188,78719
"Getting and Cleaning Data","Grouping and Chaining with dplyr",32,"TRUE",1,FALSE,1505956335.71064,78719
"R Programming","Workspace and Files",35,"TRUE",1,FALSE,1505211809.05644,78719
"Getting and Cleaning Data","Grouping and Chaining with dplyr",34,"TRUE",1,FALSE,1505956440.78974,78719
"R Programming","Subsetting Vectors",23,"TRUE",1,FALSE,1505223368.78193,78719
"R Programming","Logic",44,"TRUE",1,FALSE,1505329967.27412,78719
"R Programming","Basic Building Blocks",8,"TRUE",1,FALSE,1505149078.73657,78719
"R Programming","Basic Building Blocks",10,"TRUE",1,FALSE,1505149107.28986,78719
"R Programming","Basic Building Blocks",11,"TRUE",1,FALSE,1505149127.65085,78719
"R Programming","Dates and Times",13,"TRUE",1,FALSE,1505330595.70972,78719
"R Programming","Dates and Times",14,"TRUE",1,FALSE,1505330654.76331,78719
"R Programming","Logic",53,"TRUE",1,FALSE,1505330265.04249,78719
"R Programming","Vectors",19,"TRUE",1,FALSE,1505218429.69187,78719
"R Programming","Logic",55,NA,1,NA,1505330271.24798,78719
"R Programming","Dates and Times",3,"TRUE",1,FALSE,1505330422.69673,78719
"R Programming","Looking at Data",11,"TRUE",1,FALSE,1505958600.45785,78719
"R Programming","Workspace and Files",14,"TRUE",1,FALSE,1505211103.64414,78719
"R Programming","Workspace and Files",15,"FALSE",1,FALSE,1505211192.05719,78719
"Getting and Cleaning Data","Manipulating Data with dplyr",48,"TRUE",2,FALSE,1505501274.11697,78719
"Getting and Cleaning Data","Manipulating Data with dplyr",49,"TRUE",1,FALSE,1505501316.48746,78719
"Getting and Cleaning Data","Manipulating Data with dplyr",50,"TRUE",1,FALSE,1505501323.02078,78719
"R Programming","Basic Building Blocks",22,"TRUE",1,FALSE,1505149572.08891,78719
"R Programming","Basic Building Blocks",12,"TRUE",1,FALSE,1505149131.49741,78719
"R Programming","Logic",51,"TRUE",1,FALSE,1505330251.96602,78719
"R Programming","Basic Building Blocks",26,"TRUE",1,FALSE,1505149651.49611,78719
"R Programming","Logic",54,"TRUE",1,FALSE,1505330267.57118,78719
"R Programming","Basic Building Blocks",31,"TRUE",1,FALSE,1505149764.59399,78719
"R Programming","Basic Building Blocks",33,"TRUE",1,FALSE,1505149808.18068,78719
"R Programming","Basic Building Blocks",36,"FALSE",1,FALSE,1505149881.81589,78719
"R Programming","Basic Building Blocks",36,"FALSE",2,FALSE,1505149900.21631,78719
"R Programming","Workspace and Files",40,"TRUE",1,FALSE,1505211825.46391,78719
